shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
canonical-8000008,42.340038,-71.111012,150007,
canonical-8000008,42.339852,-71.111094,150008,
canonical-8000008,42.339477,-71.111225,150009,
canonical-8000008,42.338926,-71.111373,150010,
canonical-8000008,42.338566,-71.111483,150011,
canonical-8000008,42.338175,-71.111635,150012,
canonical-8000008,42.337473,-71.111977,150013,
canonical-8000008,42.337322,-71.112058,150014,
canonical-8000008,42.336999,-71.112255,150015,
canonical-8000008,42.336464,-71.112537,150016,
canonical-8000008,42.335910,-71.112867,150017,
canonical-8000008,42.335535,-71.113079,150018,
canonical-8000008,42.335476,-71.113121,150019,
canonical-8000008,42.335408,-71.113171,150020,
canonical-8000008,42.335180,-71.113312,150021,
canonical-8000008,42.335065,-71.113393,150022,
canonical-8000008,42.334866,-71.113560,150023,
canonical-8000008,42.334643,-71.113761,150024,
canonical-8000008,42.334252,-71.114139,150025,
canonical-8000008,42.333882,-71.114548,150026,
canonical-8000008,42.333703,-71.114802,150027,
canonical-8000008,42.333509,-71.115094,150028,
canonical-8000008,42.333347,-71.115359,150029,
canonical-8000008,42.333149,-71.115682,150030,
canonical-8000008,42.332972,-71.116011,150031,
canonical-8000008,42.332853,-71.116247,150032,
canonical-8000008,42.332853,-71.116247,160001,
canonical-8000008,42.332695,-71.116561,160002,
canonical-8000008,42.332580,-71.116828,160003,
canonical-8000008,42.332308,-71.117466,160004,
canonical-8000008,42.332085,-71.117970,160005,
canonical-8000008,42.332038,-71.118084,160006,
canonical-8000008,42.332006,-71.118155,160007,
canonical-8000008,42.331952,-71.118274,160008,
canonical-8000008,42.331821,-71.118602,160009,
canonical-8000008,42.331757,-71.118811,160010,
canonical-8000008,42.331668,-71.119143,160011,
canonical-8000008,42.331589,-71.119474,160012,
canonical-8000008,42.331549,-71.119702,160013,
canonical-8000008,42.331532,-71.119882,160014,
canonical-8000008,42.331515,-71.120159,160015,
canonical-8000008,42.331478,-71.121287,160016,
canonical-8000008,42.331477,-71.121384,160017,
canonical-8000008,42.331430,-71.122445,160018,
canonical-8000008,42.331413,-71.123008,160019,
canonical-8000008,42.331400,-71.123307,160020,
canonical-8000008,42.331370,-71.123656,160021,
canonical-8000008,42.331305,-71.124155,160022,
canonical-8000008,42.331248,-71.124462,160023,
canonical-8000008,42.331200,-71.124834,160024,
canonical-8000008,42.331174,-71.125255,160025,
canonical-8000008,42.331166,-71.125502,160026,
canonical-8000008,42.331171,-71.125724,160027,
canonical-8000008,42.331180,-71.125847,160028,
canonical-8000008,42.331189,-71.125965,160029,
canonical-8000008,42.331259,-71.126548,160030,
canonical-8000008,42.331278,-71.126703,160031,
canonical-8000008,42.331307,-71.127003,160032,
canonical-8000008,42.331307,-71.127003,170001,
canonical-8000008,42.331429,-71.128254,170002,
canonical-8000008,42.331523,-71.129339,170003,
canonical-8000008,42.331629,-71.130311,170004,
canonical-8000008,42.331712,-71.131218,170005,
canonical-8000008,42.331723,-71.131293,170006,
canonical-8000008,42.331740,-71.131405,170007,
canonical-8000008,42.331841,-71.132221,170008,
canonical-8000008,42.331891,-71.132571,170009,
canonical-8000008,42.332029,-71.133125,170010,
canonical-8000008,42.332097,-71.133378,170011,
canonical-8000008,42.332178,-71.133626,170012,
canonical-8000008,42.332326,-71.134014,170013,
canonical-8000008,42.332525,-71.134430,170014,
canonical-8000008,42.333031,-71.135324,170015,
canonical-8000008,42.333347,-71.135881,170016,
canonical-8000008,42.333547,-71.136246,170017,
canonical-8000008,42.333978,-71.136942,170018,
canonical-8000008,42.334959,-71.138639,170019,
canonical-8000008,42.335324,-71.139317,170020,
canonical-8000008,42.335467,-71.139666,170021,
canonical-8000008,42.335667,-71.140264,170022,
canonical-8000008,42.335696,-71.140353,170023,
canonical-8000008,42.335824,-71.140820,170024,
canonical-8000008,42.335826,-71.140833,170025,
canonical-8000008,42.335826,-71.140833,180001,
canonical-8000008,42.335879,-71.141130,180002,
canonical-8000008,42.335906,-71.141519,180003,
canonical-8000008,42.335907,-71.141620,180004,
canonical-8000008,42.335917,-71.141742,180005,
canonical-8000008,42.335943,-71.142119,180006,
canonical-8000008,42.335944,-71.142667,180007,
canonical-8000008,42.335933,-71.143095,180008,
canonical-8000008,42.335905,-71.143439,180009,
canonical-8000008,42.335868,-71.143704,180010,
canonical-8000008,42.335823,-71.143947,180011,
canonical-8000008,42.335752,-71.144213,180012,
canonical-8000008,42.335693,-71.144361,180013,
canonical-8000008,42.335648,-71.144524,180014,
canonical-8000008,42.335566,-71.144941,180015,
canonical-8000008,42.335516,-71.145223,180016,
canonical-8000008,42.335281,-71.146663,180017,
canonical-8000008,42.335236,-71.146984,180018,
canonical-8000008,42.335199,-71.147300,180019,
canonical-8000008,42.335196,-71.147538,180020,
canonical-8000008,42.335171,-71.147842,180021,
canonical-8000008,42.335141,-71.148109,180022,
canonical-8000008,42.335101,-71.148375,180023,
canonical-8000008,42.335031,-71.148726,180024,
canonical-8000008,42.334948,-71.149076,180025,
canonical-8000008,42.334948,-71.149076,190001,
canonical-8000008,42.334884,-71.149343,190002,
canonical-8000008,42.334844,-71.149477,190003,
canonical-8000008,42.334777,-71.149677,190004,
canonical-8000008,42.334620,-71.150069,190005,
canonical-8000008,42.334411,-71.150476,190006,
canonical-8000008,42.334238,-71.150801,190007,
canonical-8000008,42.334040,-71.151153,190008,
canonical-8000008,42.333832,-71.151478,190009,
canonical-8000008,42.333394,-71.152181,190010,
canonical-8000008,42.332231,-71.154114,190011,
canonical-8000008,42.331959,-71.154582,190012,
canonical-8000008,42.331234,-71.155774,190013,
canonical-8000008,42.330948,-71.156256,190014,
canonical-8000008,42.330906,-71.156321,190015,
canonical-8000008,42.330855,-71.156416,190016,
canonical-8000008,42.330613,-71.156796,190017,
canonical-8000008,42.329089,-71.159293,190018,
canonical-8000008,42.328420,-71.160408,190019,
canonical-8000008,42.327926,-71.161199,190020,
canonical-8000008,42.327767,-71.161483,190021,
canonical-8000008,42.327449,-71.162091,190022,
canonical-8000008,42.327308,-71.162414,190023,
canonical-8000008,42.327146,-71.162845,190024,
canonical-8000008,42.327018,-71.163228,190025,
canonical-8000008,42.326911,-71.163625,190026,
canonical-8000008,42.326833,-71.163943,190027,
canonical-8000008,42.326716,-71.164609,190028,
canonical-8000008,42.326709,-71.164646,190029,
canonical-8000008,42.326653,-71.165315,190030,
canonical-8000008,42.326653,-71.165315,200001,
canonical-8000008,42.326642,-71.165440,200002,
canonical-8000008,42.326643,-71.165503,200003,
canonical-8000008,42.326643,-71.165580,200004,
canonical-8000008,42.326645,-71.166224,200005,
canonical-8000008,42.326667,-71.166612,200006,
canonical-8000008,42.326720,-71.167097,200007,
canonical-8000008,42.326815,-71.167670,200008,
canonical-8000008,42.327020,-71.168670,200009,
canonical-8000008,42.327331,-71.170302,200010,
canonical-8000008,42.327500,-71.171137,200011,
canonical-8000008,42.327652,-71.171946,200012,
canonical-8000008,42.327919,-71.173289,200013,
canonical-8000008,42.328145,-71.174482,200014,
canonical-8000008,42.328271,-71.175102,200015,
canonical-8000008,42.328802,-71.177858,200016,
canonical-8000008,42.328832,-71.178032,200017,
canonical-8000008,42.328865,-71.178230,200018,
canonical-8000008,42.328993,-71.178895,200019,
canonical-8000008,42.329165,-71.179754,200020,
canonical-8000008,42.329296,-71.180501,200021,
canonical-8000008,42.329475,-71.181363,200022,
canonical-8000008,42.329672,-71.182342,200023,
canonical-8000008,42.329764,-71.182767,200024,
canonical-8000008,42.330109,-71.184504,200025,
canonical-8000008,42.330268,-71.185371,200026,
canonical-8000008,42.330339,-71.186046,200027,
canonical-8000008,42.330379,-71.186831,200028,
canonical-8000008,42.330391,-71.187228,200029,
canonical-8000008,42.330388,-71.187575,200030,
canonical-8000008,42.330372,-71.188080,200031,
canonical-8000008,42.330301,-71.188851,200032,
canonical-8000008,42.330182,-71.189636,200033,
canonical-8000008,42.330042,-71.190322,200034,
canonical-8000008,42.329906,-71.190887,200035,
canonical-8000008,42.329879,-71.190980,200036,
canonical-8000008,42.329833,-71.191115,200037,
canonical-8000008,42.329741,-71.191414,200038,
canonical-8000008,42.329503,-71.192083,200039,
canonical-8000008,42.329388,-71.192359,200040,
canonical-8000008,42.329367,-71.192410,200041,
canonical-8000008,42.329367,-71.192410,210001,
canonical-8000008,42.329240,-71.192719,210002,
canonical-8000008,42.329009,-71.193243,210003,
canonical-8000008,42.328950,-71.193371,210004,
canonical-8000008,42.328902,-71.193476,210005,
canonical-8000008,42.328677,-71.193917,210006,
canonical-8000008,42.328391,-71.194450,210007,
canonical-8000008,42.328343,-71.194540,210008,
canonical-8000008,42.328311,-71.194614,210009,
canonical-8000008,42.327545,-71.196162,210010,
canonical-8000008,42.327406,-71.196415,210011,
canonical-8000008,42.327269,-71.196684,210012,
canonical-8000008,42.326960,-71.197291,210013,
canonical-8000008,42.326865,-71.197501,210014,
canonical-8000008,42.326751,-71.197751,210015,
canonical-8000008,42.326579,-71.198104,210016,
canonical-8000008,42.326339,-71.198566,210017,
canonical-8000008,42.326094,-71.199055,210018,
canonical-8000008,42.325797,-71.199622,210019,
canonical-8000008,42.325093,-71.201003,210020,
canonical-8000008,42.324569,-71.201996,210021,
canonical-8000008,42.324538,-71.202045,210022,
canonical-8000008,42.324508,-71.202104,210023,
canonical-8000008,42.323954,-71.203245,210024,
canonical-8000008,42.323645,-71.203867,210025,
canonical-8000008,42.323457,-71.204172,210026,
canonical-8000008,42.323431,-71.204214,210027,
canonical-8000008,42.323410,-71.204238,210028,
canonical-8000008,42.323241,-71.204490,210029,
canonical-8000008,42.322977,-71.204811,210030,
canonical-8000008,42.322677,-71.205163,210031,
canonical-8000008,42.322351,-71.205486,210032,
canonical-8000008,42.322005,-71.205827,210033,
canonical-8000008,42.321771,-71.206078,210034,
canonical-8000008,42.321731,-71.206113,210035,
canonical-8000008,42.321731,-71.206113,220001,
canonical-8000008,42.321677,-71.206160,220002,
canonical-8000008,42.321560,-71.206258,220003,
canonical-8000008,42.320552,-71.207311,220004,
canonical-8000008,42.319945,-71.207913,220005,
canonical-8000008,42.319486,-71.208357,220006,
canonical-8000008,42.319413,-71.208445,220007,
canonical-8000008,42.319388,-71.208474,220008,
canonical-8000008,42.319301,-71.208566,220009,
canonical-8000008,42.319228,-71.208661,220010,
canonical-8000008,42.318897,-71.209009,220011,
canonical-8000008,42.318727,-71.209217,220012,
canonical-8000008,42.318539,-71.209464,220013,
canonical-8000008,42.318385,-71.209710,220014,
canonical-8000008,42.318256,-71.209952,220015,
canonical-8000008,42.318147,-71.210179,220016,
canonical-8000008,42.318023,-71.210484,220017,
canonical-8000008,42.317890,-71.210896,220018,
canonical-8000008,42.317792,-71.211288,220019,
canonical-8000008,42.317744,-71.211541,220020,
canonical-8000008,42.317704,-71.211837,220021,
canonical-8000008,42.317674,-71.212295,220022,
canonical-8000008,42.317671,-71.212538,220023,
canonical-8000008,42.317702,-71.213138,220024,
canonical-8000008,42.317720,-71.213358,220025,
canonical-8000008,42.317779,-71.213707,220026,
canonical-8000008,42.317868,-71.214076,220027,
canonical-8000008,42.317977,-71.214440,220028,
canonical-8000008,42.318075,-71.214727,220029,
canonical-8000008,42.318240,-71.215097,220030,
canonical-8000008,42.318359,-71.215347,220031,
canonical-8000008,42.318434,-71.215500,220032,
canonical-8000008,42.318797,-71.216233,220033,
canonical-8000008,42.319020,-71.216715,220034,
canonical-8000008,42.319020,-71.216715,230001,
canonical-8000008,42.319065,-71.216812,230002,
canonical-8000008,42.319755,-71.218269,230003,
canonical-8000008,42.320347,-71.219503,230004,
canonical-8000008,42.320683,-71.220226,230005,
canonical-8000008,42.321524,-71.222014,230006,
canonical-8000008,42.321811,-71.222607,230007,
canonical-8000008,42.322413,-71.223899,230008,
canonical-8000008,42.322818,-71.224738,230009,
canonical-8000008,42.323522,-71.226237,230010,
canonical-8000008,42.323742,-71.226694,230011,
canonical-8000008,42.323991,-71.227230,230012,
canonical-8000008,42.324124,-71.227503,230013,
canonical-8000008,42.324442,-71.228189,230014,
canonical-8000008,42.324738,-71.228792,230015,
canonical-8000008,42.324883,-71.229110,230016,
canonical-8000008,42.325051,-71.229443,230017,
canonical-8000008,42.325231,-71.229755,230018,
canonical-8000008,42.325493,-71.230179,230019,
canonical-8000008,42.325914,-71.230767,230020,
canonical-8000008,42.325914,-71.230767,240001,
canonical-8000008,42.325922,-71.230777,240002,
canonical-8000008,42.326178,-71.231147,240003,
canonical-8000008,42.326227,-71.231208,240004,
canonical-8000008,42.326283,-71.231292,240005,
canonical-8000008,42.326800,-71.232027,240006,
canonical-8000008,42.327333,-71.232762,240007,
canonical-8000008,42.327710,-71.233302,240008,
canonical-8000008,42.328031,-71.233797,240009,
canonical-8000008,42.328292,-71.234233,240010,
canonical-8000008,42.329392,-71.236402,240011,
canonical-8000008,42.329726,-71.237105,240012,
canonical-8000008,42.330527,-71.238713,240013,
canonical-8000008,42.330716,-71.239062,240014,
canonical-8000008,42.331050,-71.239754,240015,
canonical-8000008,42.331368,-71.240374,240016,
canonical-8000008,42.332075,-71.241787,240017,
canonical-8000008,42.332188,-71.242028,240018,
canonical-8000008,42.332297,-71.242250,240019,
canonical-8000008,42.332481,-71.242597,240020,
canonical-8000008,42.332874,-71.243375,240021,
canonical-8000008,42.333078,-71.243793,240022,
canonical-8000008,42.333346,-71.244328,240023,
canonical-8000008,42.333346,-71.244328,250001,
canonical-8000008,42.333600,-71.244833,250002,
canonical-8000008,42.333644,-71.244946,250003,
canonical-8000008,42.333701,-71.245082,250004,
canonical-8000008,42.333764,-71.245189,250005,
canonical-8000008,42.334036,-71.245730,250006,
canonical-8000008,42.334295,-71.246264,250007,
canonical-8000008,42.334942,-71.247562,250008,
canonical-8000008,42.335535,-71.248773,250009,
canonical-8000008,42.335986,-71.249671,250010,
canonical-8000008,42.336288,-71.250286,250011,
canonical-8000008,42.336384,-71.250480,250012,
canonical-8000008,42.336588,-71.250856,250013,
canonical-8000008,42.336976,-71.251613,250014,
canonical-8000008,42.337052,-71.251750,250015,
canonical-8000008,42.337239,-71.252200,250016,
canonical-8000008,42.337302,-71.252370,250017,
canonical-8000009,42.337303,-71.252372,10001,
canonical-8000009,42.337239,-71.252200,10002,
canonical-8000009,42.337052,-71.251750,10003,
canonical-8000009,42.336976,-71.251613,10004,
canonical-8000009,42.336588,-71.250856,10005,
canonical-8000009,42.336384,-71.250480,10006,
canonical-8000009,42.336288,-71.250286,10007,
canonical-8000009,42.335986,-71.249671,10008,
canonical-8000009,42.335535,-71.248773,10009,
canonical-8000009,42.334942,-71.247562,10010,
canonical-8000009,42.334295,-71.246264,10011,
canonical-8000009,42.334036,-71.245730,10012,
canonical-8000009,42.333764,-71.245189,10013,
canonical-8000009,42.333701,-71.245082,10014,
canonical-8000009,42.333644,-71.244946,10015,
canonical-8000009,42.333600,-71.244833,10016,
canonical-8000009,42.333346,-71.244327,10017,
canonical-8000009,42.333346,-71.244327,20001,
canonical-8000009,42.333078,-71.243793,20002,
canonical-8000009,42.332874,-71.243375,20003,
canonical-8000009,42.332481,-71.242597,20004,
canonical-8000009,42.332297,-71.242250,20005,
canonical-8000009,42.332188,-71.242028,20006,
canonical-8000009,42.332075,-71.241787,20007,
canonical-8000009,42.331368,-71.240374,20008,
canonical-8000009,42.331050,-71.239754,20009,
canonical-8000009,42.330716,-71.239062,20010,
canonical-8000009,42.330527,-71.238713,20011,
canonical-8000009,42.329726,-71.237105,20012,
canonical-8000009,42.329392,-71.236402,20013,
canonical-8000009,42.328292,-71.234233,20014,
canonical-8000009,42.328031,-71.233797,20015,
canonical-8000009,42.327710,-71.233302,20016,
canonical-8000009,42.327333,-71.232762,20017,
canonical-8000009,42.326800,-71.232027,20018,
canonical-8000009,42.326283,-71.231292,20019,
canonical-8000009,42.326227,-71.231208,20020,
canonical-8000009,42.326178,-71.231147,20021,
canonical-8000009,42.325922,-71.230777,20022,
canonical-8000009,42.325922,-71.230777,30001,
canonical-8000009,42.325922,-71.230777,30002,
canonical-8000009,42.325493,-71.230179,30003,
canonical-8000009,42.325231,-71.229755,30004,
canonical-8000009,42.325051,-71.229443,30005,
canonical-8000009,42.324883,-71.229110,30006,
canonical-8000009,42.324738,-71.228792,30007,
canonical-8000009,42.324442,-71.228189,30008,
canonical-8000009,42.324124,-71.227503,30009,
canonical-8000009,42.323991,-71.227230,30010,
canonical-8000009,42.323742,-71.226694,30011,
canonical-8000009,42.323522,-71.226237,30012,
canonical-8000009,42.322818,-71.224738,30013,
canonical-8000009,42.322413,-71.223899,30014,
canonical-8000009,42.321811,-71.222607,30015,
canonical-8000009,42.321524,-71.222014,30016,
canonical-8000009,42.320683,-71.220226,30017,
canonical-8000009,42.320347,-71.219503,30018,
